web-scraper-order,web-scraper-start-url,size
"1728486848-2441","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","144.9 Mbytes"
"1728486848-2442","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","147.1 Mbytes"
"1728486848-2443","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","150.1 Mbytes"
"1728486848-2444","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","141.3 Mbytes"
"1728486848-2445","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","127.7 Mbytes"
"1728486848-2446","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","119.8 Mbytes"
"1728486848-2447","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","99.72 Mbytes"
"1728486848-2448","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","100.9 Mbytes"
"1728486848-2449","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","100.1 Mbytes"
"1728486848-2450","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","97.47 Mbytes"
"1728486848-2451","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","118.6 Mbytes"
"1728486848-2452","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","125.3 Mbytes"
"1728486848-2453","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","148.8 Mbytes"
"1728486848-2454","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","141.8 Mbytes"
"1728486848-2455","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","159.4 Mbytes"
"1728486848-2456","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","151.7 Mbytes"
"1728486848-2457","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","134.9 Mbytes"
"1728486848-2458","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","109.0 Mbytes"
"1728486848-2459","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","110.8 Mbytes"
"1728486848-2460","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","107.1 Mbytes"
"1728486848-2461","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","107.5 Mbytes"
"1728486848-2462","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","94.20 Mbytes"
"1728486848-2463","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","124.5 Mbytes"
"1728486848-2464","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","121.7 Mbytes"
"1728486848-2465","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","141.9 Mbytes"
"1728486848-2466","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","145.6 Mbytes"
"1728486848-2467","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","157.4 Mbytes"
"1728486848-2468","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","148.3 Mbytes"
"1728486848-2469","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","132.6 Mbytes"
"1728486848-2470","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","126.0 Mbytes"
"1728486848-2471","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","97.04 Mbytes"
"1728486848-2472","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","106.0 Mbytes"
"1728486848-2473","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","93.16 Mbytes"
"1728486848-2474","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","91.03 Mbytes"
"1728486848-2475","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","106.5 Mbytes"
"1728486848-2476","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","109.5 Mbytes"
"1728486848-2477","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","124.9 Mbytes"
"1728486848-2478","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","138.7 Mbytes"
"1728486848-2479","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","149.7 Mbytes"
"1728486848-2480","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","151.8 Mbytes"
"1728486848-2481","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","128.5 Mbytes"
"1728486848-2482","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","118.2 Mbytes"
"1728486848-2483","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","98.54 Mbytes"
"1728486848-2484","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","105.4 Mbytes"
"1728486848-2485","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","100.5 Mbytes"
"1728486848-2486","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","92.60 Mbytes"
"1728486848-2487","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","102.8 Mbytes"
"1728486848-2488","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","110.4 Mbytes"
"1728486848-2489","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","137.3 Mbytes"
"1728486848-2490","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","140.8 Mbytes"
"1728486848-2491","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","138.0 Mbytes"
"1728486848-2492","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","137.4 Mbytes"
"1728486848-2493","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","126.5 Mbytes"
"1728486848-2494","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","110.1 Mbytes"
"1728486848-2495","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","101.2 Mbytes"
"1728486848-2496","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","106.8 Mbytes"
"1728486848-2497","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","102.4 Mbytes"
"1728486848-2498","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","95.31 Mbytes"
"1728486848-2499","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","105.6 Mbytes"
"1728486848-2500","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","114.1 Mbytes"
"1728486848-2501","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","129.1 Mbytes"
"1728486848-2502","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","130.3 Mbytes"
"1728486848-2503","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","142.9 Mbytes"
"1728486848-2504","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","136.9 Mbytes"
"1728486848-2505","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","119.8 Mbytes"
"1728486848-2506","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","117.6 Mbytes"
"1728486848-2507","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","108.8 Mbytes"
"1728486848-2508","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","100.3 Mbytes"
"1728486848-2509","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","95.51 Mbytes"
"1728486848-2510","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","91.15 Mbytes"
"1728486848-2511","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","108.9 Mbytes"
"1728486848-2512","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","119.6 Mbytes"
"1728486848-2513","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","140.9 Mbytes"
"1728486848-2514","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","142.4 Mbytes"
"1728486848-2515","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","138.8 Mbytes"
"1728486848-2516","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","137.1 Mbytes"
"1728486848-2517","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","126.2 Mbytes"
"1728486848-2518","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","108.5 Mbytes"
"1728486848-2519","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","99.79 Mbytes"
"1728486848-2520","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","101.3 Mbytes"
"1728486848-2521","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","100.9 Mbytes"
"1728486848-2522","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","91.12 Mbytes"
"1728486848-2523","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","109.7 Mbytes"
"1728486848-2524","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","118.6 Mbytes"
"1728486848-2525","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","132.5 Mbytes"
"1728486848-2526","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","135.1 Mbytes"
"1728486848-2527","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","134.2 Mbytes"
"1728486848-2528","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","138.8 Mbytes"
"1728486848-2529","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","122.6 Mbytes"
"1728486848-2530","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","116.6 Mbytes"
"1728486848-2531","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","100.6 Mbytes"
"1728486848-2532","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","102.7 Mbytes"
"1728486848-2533","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","103.7 Mbytes"
"1728486848-2534","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","86.19 Mbytes"
"1728486848-2535","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","102.7 Mbytes"
"1728486848-2536","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","120.5 Mbytes"
"1728486848-2537","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","140.9 Mbytes"
"1728486848-2538","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","125.9 Mbytes"
"1728486848-2539","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","134.1 Mbytes"
"1728486848-2540","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","141.6 Mbytes"
"1728486848-2541","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","119.9 Mbytes"
"1728486848-2542","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","116.2 Mbytes"
"1728486848-2543","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","95.01 Mbytes"
"1728486848-2544","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","103.1 Mbytes"
"1728486848-2545","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","100.2 Mbytes"
"1728486848-2546","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","88.98 Mbytes"
"1728486848-2547","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","107.6 Mbytes"
"1728486848-2548","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","114.5 Mbytes"
"1728486848-2549","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","126.9 Mbytes"
"1728486848-2550","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","132.9 Mbytes"
"1728486848-2551","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","132.8 Mbytes"
"1728486848-2552","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","134.7 Mbytes"
"1728486848-2553","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","125.5 Mbytes"
"1728486848-2554","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","108.3 Mbytes"
"1728486848-2555","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","106.0 Mbytes"
"1728486848-2556","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","97.35 Mbytes"
"1728486848-2557","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","105.8 Mbytes"
"1728486848-2558","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","96.70 Mbytes"
"1728486848-2559","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","112.5 Mbytes"
"1728486848-2560","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","126.0 Mbytes"
"1728486848-2561","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","147.7 Mbytes"
"1728486848-2562","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","145.7 Mbytes"
"1728486848-2563","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","147.4 Mbytes"
"1728486848-2564","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","148.1 Mbytes"
"1728486848-2565","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","133.4 Mbytes"
"1728486848-2566","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","124.7 Mbytes"
"1728486848-2567","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","110.1 Mbytes"
"1728486848-2568","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","106.1 Mbytes"
"1728486848-2569","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","114.8 Mbytes"
"1728486848-2570","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","105.1 Mbytes"
"1728486848-2571","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","113.9 Mbytes"
"1728486848-2572","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","128.7 Mbytes"
"1728486848-2573","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","138.8 Mbytes"
"1728486848-2574","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","148.9 Mbytes"
"1728486848-2575","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","149.1 Mbytes"
"1728486848-2576","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","155.1 Mbytes"
"1728486848-2577","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","131.2 Mbytes"
"1728486848-2578","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","116.5 Mbytes"
"1728486848-2579","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","110.5 Mbytes"
"1728486848-2580","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","107.6 Mbytes"
"1728486848-2581","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","103.3 Mbytes"
"1728486848-2582","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","91.90 Mbytes"
"1728486848-2583","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","114.3 Mbytes"
"1728486848-2584","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","132.5 Mbytes"
"1728486848-2585","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","136.1 Mbytes"
"1728486848-2586","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","147.5 Mbytes"
"1728486848-2587","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","150.0 Mbytes"
"1728486848-2588","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","147.2 Mbytes"
"1728486848-2589","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","123.3 Mbytes"
"1728486848-2590","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","117.3 Mbytes"
"1728486848-2591","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","105.7 Mbytes"
"1728486848-2592","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","110.8 Mbytes"
"1728486848-2593","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","101.2 Mbytes"
"1728486848-2594","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","111.1 Mbytes"
"1728486848-2595","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","114.3 Mbytes"
"1728486848-2596","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","131.7 Mbytes"
"1728486848-2597","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","138.8 Mbytes"
"1728486848-2598","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","147.3 Mbytes"
"1728486848-2599","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","146.1 Mbytes"
"1728486848-2600","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","145.5 Mbytes"
"1728486848-2601","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","124.9 Mbytes"
"1728486848-2602","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","114.7 Mbytes"
"1728486848-2603","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","101.5 Mbytes"
"1728486848-2604","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","106.8 Mbytes"
"1728486848-2605","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","114.7 Mbytes"
"1728486848-2606","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","109.7 Mbytes"
"1728486848-2607","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","113.0 Mbytes"
"1728486848-2608","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","115.5 Mbytes"
"1728486848-2609","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","139.9 Mbytes"
"1728486848-2610","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","145.0 Mbytes"
"1728486848-2611","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","153.8 Mbytes"
"1728486848-2612","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","156.3 Mbytes"
"1728486848-2613","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","124.3 Mbytes"
"1728486848-2614","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","127.5 Mbytes"
"1728486848-2615","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","110.2 Mbytes"
"1728486848-2616","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","105.5 Mbytes"
"1728486848-2617","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","102.0 Mbytes"
"1728486848-2618","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","96.83 Mbytes"
"1728486848-2619","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","114.3 Mbytes"
"1728486848-2620","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","133.9 Mbytes"
"1728486848-2621","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","147.4 Mbytes"
