name,url,p1,p2,p3,p4
air.sfc.2003.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2003.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2004.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2004.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2005.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2005.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2006.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2006.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2007.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2007.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2008.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2008.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2009.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2009.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2010.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2010.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2011.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2011.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2012.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2012.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2013.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2013.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2014.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2014.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2015.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2015.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2016.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2016.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2017.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2017.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2018.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2018.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2019.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2019.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2020.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2020.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2021.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2021.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2022.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2022.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2023.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2023.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
air.sfc.2024.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/air.sfc.2024.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1979.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1979.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1980.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1980.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1981.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1981.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1982.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1982.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1983.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1983.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1984.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1984.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1985.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1985.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1986.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1986.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1987.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1987.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1988.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1988.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1989.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1989.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1990.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1990.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1991.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1991.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1992.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1992.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1993.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1993.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1994.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1994.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1995.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1995.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1996.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1996.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1997.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1997.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1998.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1998.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.1999.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.1999.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2000.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2000.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2001.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2001.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2002.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2002.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2003.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2003.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2004.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2004.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2005.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2005.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2006.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2006.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2007.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2007.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2008.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2008.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2009.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2009.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2010.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2010.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2011.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2011.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2012.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2012.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2013.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2013.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2014.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2014.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2015.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2015.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2016.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2016.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2017.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2017.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2018.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2018.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2019.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2019.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2020.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2020.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2021.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2021.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2022.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2022.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2023.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2023.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
albedo.2024.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/albedo.2024.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1979.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1979.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1980.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1980.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1981.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1981.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1982.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1982.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1983.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1983.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1984.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1984.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1985.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1985.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1986.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1986.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1987.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1987.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1988.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1988.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1989.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1989.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1990.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1990.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1991.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1991.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1992.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1992.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1993.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1993.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1994.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1994.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1995.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1995.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1996.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1996.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1997.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1997.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1998.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1998.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.1999.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.1999.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2000.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2000.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2001.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2001.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2002.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2002.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2003.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2003.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2004.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2004.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2005.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2005.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2006.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2006.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2007.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2007.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2008.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2008.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2009.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2009.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2010.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2010.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2011.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2011.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2012.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2012.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2013.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2013.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2014.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2014.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
apcp.2015.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/Dailies/monolevel/catalog.html?dataset=Datasets/NARR/Dailies/monolevel/apcp.2015.nc,monolevel,Dailies,NARR,catalog.html?dataset=Datasets
